HID,lon,lat,species,sid,family,category,presence,fraction,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation,annualpet,aridityindexthornthwaite,climaticmoistureindex,embergerq,maxtempcoldest,petseasonality,tri,topowet,nontree,bare,tree,etccdi_cdd,etccdi_cwd,etccdi_fd,etccdi_gsl,etccdi_rx1day,etccdi_rx5day,etccdi_sdii,igbp_01,igbp_02,igbp_03,igbp_04,igbp_05,igbp_06,igbp_07,igbp_08,igbp_09,igbp_10,igbp_11,igbp_12,igbp_13,igbp_14,igbp_15,igbp_16
72157,78.90273,33.80317,Alces alces,56003281,Cervidae,LC,0,0,-6.403216,11.939486,31.30153,985.71675,13.496027,-24.664392,38.160418,76.647917,22.127435,1.079788,98.437699,51.247884,4.698194,50.346293,5.540267,5000.688409,601.253119,85.729973,-0.843612,8.321461,-109.431784,4066.534227,169.357846,7.656374,27.941399,69.879089,2.179512,62.102735,20.095941,261.364377,83.694412,27.972363,76.058321,5.613058,0,0,0,0,0,0,0.000166,0,0,0.00439,8.3e-05,0,0,0,0.003479,0.924874
72160,79.008032,36.54332,Alces alces,56003281,Cervidae,LC,0,0,2.425691,13.026389,35.462057,881.407339,19.822376,-16.778613,36.600988,32.25282,9.777089,0,92.13009,23.938632,0.411329,23.567497,1.078719,3595.386084,809.567708,95.234265,-0.952106,3.071299,-90.510411,5051.471325,222.606325,7.303531,34.676814,63.313328,2.009858,146.035475,9.276622,226.153613,131.868457,14.342484,34.872112,3.914762,0,0,0,0,0,0,0,0,0,0.278763,0,0.000166,0,0,0.007212,0.713859
72321,79.211086,35.610286,Alces alces,56003281,Cervidae,LC,0,0,-8.079501,13.41041,33.671993,975.506507,12.623538,-27.160548,39.784087,56.791159,21.046791,0,127.985322,47.776073,0.111078,47.759677,0.886157,5124.588491,524.854322,90.755514,-0.902368,4.472542,-150.827961,4068.407036,90.005676,8.939583,24.664692,74.373229,0.962078,91.676332,16.05569,271.197718,79.220638,19.571265,53.419798,4.677612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003645,0.987738
72237,79.293282,32.404198,Alces alces,56003281,Cervidae,LC,0,0,-7.697061,12.255353,30.248164,1048.659968,13.302429,-27.157487,40.459916,183.001639,53.727566,2.948273,106.364746,122.265474,14.810948,108.55609,23.433875,5163.206873,567.175265,63.950551,-0.577506,23.811907,-93.859389,3659.503734,107.798425,8.432064,33.652521,65.816382,0.531097,50.893867,29.735218,237.293332,99.878702,37.04697,103.516404,6.69656,0,0,0,0,0,0,0,0,0,0.245732,0,0,0,0,0.000912,0.753357
72161,79.342111,37.432051,Alces alces,56003281,Cervidae,LC,0,0,12.829608,17.213278,34.17442,1197.528578,36.188775,-14.125558,50.314333,30.849317,6.279919,0,61.13549,16.835249,2.189517,16.286316,4.103357,1317.031461,1233.721292,97.001124,-0.97,3.01011,10.064358,6391.365682,3.461607,13.154131,19.100558,80.363934,0.535508,201.71829,5.986504,187.49779,175.282883,9.875204,21.411594,3.271788,0,0,0,0,0,0,0.000249,0,0,0.222388,0,0.040766,0.000331,0,0,0.736266
72242,79.464237,36.964371,Alces alces,56003281,Cervidae,LC,0,0,10.57272,15.24916,34.732076,1055.311492,30.969075,-12.932562,43.901638,29.272649,6.914978,0,70.397003,17.482048,1.811437,16.811845,3.308406,1945.958218,1122.53057,96.897392,-0.969724,2.892235,-14.487137,5982.137607,73.20704,9.679464,22.405428,77.050562,0.54401,194.285439,6.973727,200.202443,161.331531,10.335297,23.445041,3.350724,0,0,0,0,0,0,8.3e-05,0,0,0.068091,0,0.074056,0.00058,0,0,0.85719
72081,79.516358,38.787188,Alces alces,56003281,Cervidae,LC,0,0,12.393499,17.333803,33.065465,1265.573758,36.830111,-15.592645,52.422756,32.58916,6.916577,0,68.27117,19.003265,1.951666,19.003265,2.951666,1189.136949,1235.522955,97.168704,-0.97,2.713663,5.387259,6592.73052,6.19566,13.882474,2.796923,97.203077,0,244.49931,4.712077,171.351277,193.540142,9.549944,20.088292,3.053017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72402,79.564961,35.122808,Alces alces,56003281,Cervidae,LC,0,0,-7.364994,13.670285,33.910169,988.772174,13.582141,-26.685353,40.267494,47.263006,17.916055,0,127.896977,40.750993,0.026535,40.750993,0.826109,5058.59997,555.698766,91.815818,-0.913107,4.28392,-136.000779,4190.223079,40.673994,10.730321,29.379609,70.476805,0.143585,88.795205,18.194421,292.921644,55.927486,18.266447,52.440138,4.641298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976473
72322,79.577205,36.496917,Alces alces,56003281,Cervidae,LC,0,0,4.36413,13.511876,35.800342,907.48163,21.932917,-15.775081,37.707998,29.874519,8.689297,0,89.955969,21.651493,0.49258,21.425772,1.102166,3285.422207,879.122993,96.082386,-0.961095,2.804933,-72.196841,5248.451381,208.776635,7.420729,35.150148,62.717641,2.132211,155.448588,9.933397,227.740607,128.351492,12.279977,30.705021,3.645633,0,0,0,0,0,0,0,0,0,0.351251,0,0,0,0,0.00058,0.64817
72316,79.640169,31.013789,Alces alces,56003281,Cervidae,LC,0,0,-8.641189,11.613222,30.869355,961.457574,11.173225,-26.414453,37.587678,661.62368,185.575515,8.685407,104.164023,421.309631,46.445927,359.012765,124.38753,5271.610191,525.16274,43.281665,0.205424,82.465611,-79.674436,2918.566442,172.117611,7.723456,29.720453,69.229294,1.050253,59.368659,34.047729,154.336323,193.254813,46.655641,125.366125,7.941224,0,0,0,0,0,0,0,0,0,0.165355,0,0,0,0,0.121862,0.712783
72403,79.680426,36.029901,Alces alces,56003281,Cervidae,LC,0,0,-7.776675,11.458754,32.561872,878.598781,10.401942,-24.637282,35.039223,57.249762,19.58896,0.003217,117.460446,46.088671,0.516459,44.394355,0.751112,4822.20466,580.837776,90.12685,-0.896901,4.380578,-141.422839,4194.710246,194.107841,7.38843,29.729214,68.854563,1.416223,128.737902,14.120326,246.664078,107.664922,17.357116,46.49764,4.321628,0,0,0,0,0,0,0.000414,0,0,0.221007,0,8.3e-05,0,0,0.178347,0.600149
72400,79.771683,33.27563,Alces alces,56003281,Cervidae,LC,0,0,-4.778648,12.359522,32.290757,966.870437,15.158717,-23.054709,38.213425,59.893456,20.358703,0.682256,115.345018,45.834434,2.63612,45.175453,2.961208,4881.810392,649.224149,86.916536,-0.860355,7.662939,-88.787454,4247.47144,136.063526,8.207996,32.396599,66.303564,1.299837,54.347359,28.161634,251.019883,87.401237,33.81433,94.727886,6.34523,0,0,0,0,0,0,0.002982,0,0,0.097656,8.3e-05,0,0,0,0,0.854469
72243,79.792588,37.851443,Alces alces,56003281,Cervidae,LC,0,0,12.571345,17.585622,33.659455,1251.954519,36.654805,-15.591143,52.245948,32.047352,6.983558,0,69.413406,19.056465,2,18.257348,3.001837,1256.813369,1233.16262,97.355726,-0.970031,2.610225,7.027445,6450.560955,1.322047,14.623257,2.713161,97.284643,0.002195,216.914318,5.101635,174.358251,189.697258,8.916551,18.458183,3.119836,0,0,0,0,0,0,0,0,0,0.001573,0,0,0,0,0,0.998427
72082,79.811176,39.672296,Alces alces,56003281,Cervidae,LC,0,0,12.106746,16.443194,31.641375,1274.286944,36.009491,-15.956066,51.965558,37.225924,8.700393,0,76.50425,22.400168,1.389058,22.400168,2.389058,1097.578476,1232.372732,96.697552,-0.969115,3.112162,6.640091,6664.573738,3.457717,14.326589,7.085514,92.888675,0.025812,314.373609,2.83456,146.633876,220.951146,7.196162,13.690365,2.411433,0,0,0,0,0,0,0,0,0,0.002068,0,0,0,0,0.00091,0.997022
72399,79.838782,32.358557,Alces alces,56003281,Cervidae,LC,0,0,-4.008109,13.26481,33.771416,958.019944,16.374701,-22.800306,39.175007,140.336425,43.996427,1.900888,113.761624,99.669873,9.262996,92.389901,14.321292,4794.490215,674.823518,74.286472,-0.713431,16.843269,-68.63228,4062.694347,93.219687,9.180505,26.747467,72.699774,0.552759,47.654946,28.302813,259.386786,66.352613,31.662734,91.778059,5.893505,0,0,0,0,0,0,0,0,0,0.078511,0,0,0,0,0.007461,0.914028
72398,79.889557,31.445617,Alces alces,56003281,Cervidae,LC,0,0,-0.306961,13.711102,36.139654,888.415147,18.380132,-19.569366,37.949498,567.790411,127.946199,12.723746,83.158947,309.130801,56.152801,271.046802,117.907536,4374.28807,738.627983,52.081508,-0.244242,63.972243,-31.770636,3591.975704,64.128767,9.394156,30.489654,69.014436,0.495909,55.604546,32.4591,213.331045,128.400812,40.648914,112.249669,7.232653,0,0,0,0,0,0,0,0,0,0.08901,0,0,0,0,0,0.91099
72003,79.935823,41.021505,Alces alces,56003281,Cervidae,LC,0,0,10.308142,14.043739,30.30668,1157.994771,31.128414,-15.212475,46.340889,76.68476,17.018773,1.281945,74.721066,42.26643,4.643516,42.26643,5.512885,1258.954983,1125.998076,92.565822,-0.925706,6.564543,-5.934753,6343.183167,13.30606,12.146241,38.066349,59.837023,2.096628,213.106439,4.934442,165.01518,199.747674,11.034974,23.095133,2.934596,0,0,0,0,0,0,0,0,0,0.124161,0.000331,0.252464,0.008283,0,0.014412,0.600348
72482,80.006116,33.712043,Alces alces,56003281,Cervidae,LC,0,0,-5.466021,12.843032,32.705462,983.950763,14.942481,-24.282133,39.224614,46.283183,16.383031,0.058593,118.488005,37.12915,0.971145,37.120908,1.333985,4939.49807,628.961732,89.901959,-0.893486,5.660192,-99.449326,4271.072244,138.720396,8.021941,29.080229,69.180261,1.73951,66.492747,26.373511,263.467504,78.085922,28.962938,82.527666,5.852719,0,0,0,0,0,0,0,0,0,0.005797,0,0,0,0,0.004803,0.968447
72404,80.036972,36.91548,Alces alces,56003281,Cervidae,LC,0,0,11.232484,15.041375,33.829775,1081.136233,31.659363,-12.766466,44.425829,33.732837,7.885966,0,69.127038,19.834414,2.30023,18.190251,4.125063,1761.951244,1155.580261,97.074851,-0.969995,2.814019,-6.367868,6059.552665,50.391646,10.272009,24.872409,74.494227,0.633364,208.278465,6.343195,189.034168,175.199494,9.140146,19.876036,3.174348,0,0,0,0,0,0,0,0,0.000166,0.079848,0,0.153317,0.005964,0,0,0.760706
72083,80.09981,40.554827,Alces alces,56003281,Cervidae,LC,0,0,11.407054,14.723194,30.898882,1198.7539,32.980196,-14.642515,47.622711,51.971569,11.976974,0.733926,73.95273,29.409031,2.705321,29.409031,3.170058,1047.671772,1205.090015,95.711915,-0.956128,3.959651,5.224299,6633.918828,0.839339,14.598518,40.628048,56.860767,2.511185,301.346431,3.165377,150.442258,217.131611,7.955631,15.263858,2.568017,0,0,0,0,0,0,0,0,0,0.164486,0.001905,0.476727,0.019463,0,0,0.333195
72485,80.14604,36.447825,Alces alces,56003281,Cervidae,LC,0,0,3.503167,14.171667,36.860682,908.013809,21.874446,-16.517881,38.392327,31.021609,9.067769,0,98.201123,23.956843,0.121663,23.709274,0.321477,3315.467484,878.249185,96.054495,-0.960612,2.824775,-71.517984,5235.466491,132.074952,8.143293,34.881112,63.464039,1.654849,185.579842,9.493862,219.728337,139.487048,11.065665,27.423213,3.444108,0,0,0,0,0,0,0,0,0,0.428524,0,0,0,0,0,0.571476
72479,80.180031,30.966819,Alces alces,56003281,Cervidae,LC,0,0,-2.81544,12.812398,34.144165,938.429631,16.18589,-21.327187,37.513078,681.273737,172.523782,13.139244,91.821325,401.416503,55.552413,348.521036,143.347069,4672.159712,666.138947,52.660643,0.024828,84.456701,-41.862094,3219.640696,81.440186,9.126183,33.156105,65.036614,1.807281,60.068688,35.379297,157.346396,189.811535,49.220653,131.35436,8.173271,0,0,0,0,0,0,0,0,0,0.511641,0,0,0,0,0,0.488359
72563,80.236565,34.14892,Alces alces,56003281,Cervidae,LC,0,0,-9.377788,12.66062,31.944286,1007.273814,11.554281,-28.030914,39.585195,54.132485,19.561426,0.10046,126.823001,44.211043,0.882744,44.188263,1.062472,5377.495725,515.779787,88.159832,-0.87246,5.706525,-131.732001,3960.303663,108.552966,8.485801,29.402974,68.712795,1.884231,91.745246,18.351449,287.484725,57.867316,18.900552,54.263716,4.636973,0,0,0,0,0,0,0,0,0,0.004474,0,0,0,0,0.045647,0.94988
72565,80.245625,35.980656,Alces alces,56003281,Cervidae,LC,0,0,-5.467078,12.133844,34.032602,873.28046,12.702252,-22.804588,35.50684,45.809944,15.293653,0,114.884122,37.727535,0.167844,36.828159,0.20487,4556.628062,636.437721,92.407068,-0.922252,3.761371,-125.010296,4432.604416,204.435923,7.44494,30.686404,67.60087,1.712727,140.296353,12.783571,258.043154,94.5161,12.967365,35.036525,3.817189,0,0,0,0,0,0,0,0,0,0.215889,0,0,0,0,0.052937,0.731174
72646,80.335106,35.51421,Alces alces,56003281,Cervidae,LC,0,0,-13.206423,11.802793,31.426367,948.315036,6.837657,-30.550237,37.387894,68.44017,23.808969,0,126.794205,55.10384,0.710806,53.900642,0.85639,5597.927112,433.497437,86.167258,-0.853751,5.501441,-169.757632,3639.200095,100.579597,8.588583,26.86895,72.245843,0.885207,104.195532,16.769759,284.345025,65.485109,16.317151,46.440835,4.362104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285288,0.714712
72405,80.373334,37.800338,Alces alces,56003281,Cervidae,LC,0,0,12.483479,17.092481,33.457001,1230.49326,35.927553,-15.128298,51.05585,33.010066,7.339992,0,71.431715,19.967536,2,19.284613,3.038593,1245.568528,1245.24327,97.597217,-0.978228,2.380762,7.659695,6500.177037,1.251744,14.459211,11.572009,88.123346,0.304644,229.72617,4.796169,169.375462,196.688501,8.156986,16.279472,3.00199,0,0,0,0,0,0,0,0,0,0.132787,0,0,0,0,0,0.867213
72560,80.430996,31.397446,Alces alces,56003281,Cervidae,LC,0,0,-4.8582,12.819813,33.915466,945.784441,14.902567,-22.900764,37.803331,363.828309,106.100197,4.409514,110.315617,241.849025,23.516969,213.298321,61.694279,4991.428077,614.399377,53.083848,-0.270275,50.306071,-64.297464,3391.613363,82.81974,8.839092,35.907924,62.961604,1.130473,62.475039,32.352002,212.916851,129.445297,40.027149,110.305294,7.209322,0,0,0,0,0,0,0,0,0,0.459379,0,0,0,0,0.000745,0.539876
72645,80.462336,34.586253,Alces alces,56003281,Cervidae,LC,0,0,-9.275986,12.682357,32.263568,993.862163,11.625586,-27.636845,39.262431,48.703329,17.781308,0.001093,125.816753,40.430501,0.416693,40.430501,0.56226,5331.516396,512.519475,89.738823,-0.890132,5.022467,-137.062133,3994.903879,63.180108,9.441819,31.099945,67.989323,0.910732,94.483957,18.103587,293.93067,53.296214,17.426207,50.447619,4.508392,0,0,0,0,0,0,0,0,0,0.001823,0,0,0.000249,0,0.002402,0.948223
72486,80.49542,37.332029,Alces alces,56003281,Cervidae,LC,0,0,12.675621,17.669893,34.410271,1216.747562,36.341434,-15.004583,51.346017,36.078033,8.014769,0,69.179053,21.47093,2.322592,19.641639,4.465753,1293.319736,1247.049204,97.500101,-0.975119,2.52501,10.456942,6429.37881,1.303799,13.491877,7.285022,92.533288,0.18169,221.97391,5.247816,174.750055,190.840237,8.407243,17.207721,3.059373,0,0,0,0,0,0,0,0,0,0.080765,0,0.015076,0,0,0,0.904158
72644,80.557355,33.662637,Alces alces,56003281,Cervidae,LC,0,0,-4.347797,13.435743,33.712362,981.068865,16.315433,-23.506941,39.822374,35.908398,14.104075,0,126.830288,31.322824,0.064306,31.322824,0.108202,4814.165589,659.613391,91.090193,-0.908678,5.298789,-89.905379,4383.442297,94.98927,8.798187,34.318534,65.378223,0.303243,73.829446,22.07264,285.61331,55.037645,24.801632,71.294319,5.320793,0,0,0,0,0,0,0.000249,0,0,0.009029,0,0,0,0,0.002816,0.987492
72566,80.609308,36.863873,Alces alces,56003281,Cervidae,LC,0,0,11.690017,16.743534,35.601781,1103.026928,33.497846,-13.511946,47.009792,35.658333,8.078393,0,69.037761,21.390792,2.05559,18.593297,3.915791,1661.862326,1197.279728,97.196574,-0.96996,2.754966,0.804983,6214.124972,20.883084,11.190052,10.065355,89.687906,0.246738,215.344557,6.702051,195.031846,169.071476,9.149831,20.374738,3.177965,0,0,0,0,0,0,0,0,0,0.058092,0,0.02801,0.001326,0,0,0.912571
72643,80.628145,32.743412,Alces alces,56003281,Cervidae,LC,0,0,-5.541539,12.841233,33.05557,976.512854,14.855786,-23.981588,38.837374,73.601504,27.797246,0.581178,140.37607,60.776654,2.373262,59.648239,2.812512,5047.556875,617.405138,81.271525,-0.800953,11.192507,-86.473588,4069.468374,107.174337,8.438363,34.052748,64.713232,1.23402,58.916093,27.932311,264.275908,70.199293,31.00421,88.940768,6.043183,0,0,0,0,0,0,0,0,0,0.097311,0,0,0,0,0,0.896152
72085,80.670844,42.311782,Alces alces,56003281,Cervidae,LC,0,0,-8.060835,9.07266,27.390818,909.057777,9.35752,-23.629067,32.986587,360.807111,71.655196,4.991671,82.595796,196.840911,17.449973,193.981885,17.906457,3896.290401,509.050136,27.435728,-0.20781,35.108796,-174.598103,3921.737307,263.484875,6.966314,31.033551,65.623734,3.342715,122.55441,6.637168,182.063642,180.873961,14.525644,30.737829,3.442018,0.000911,0,0.000663,0,0.000497,0,0.002485,0.004224,0,0.196869,0.000166,0.000663,0,0,0.162912,0.629038
72246,80.708342,40.500615,Alces alces,56003281,Cervidae,LC,0,0,11.374871,15.192383,31.532001,1205.185126,33.321144,-14.836452,48.157596,49.996691,11.705952,0.436037,77.281993,29.298934,2.066481,29.298934,2.454684,1032.237335,1222.029186,96.449797,-0.963683,3.255874,2.753741,6749.764172,0.668347,14.765981,45.394283,51.170389,3.435328,302.868695,3.09554,151.988846,215.914787,7.634891,14.349178,2.514142,0,0,0,0,0,0,0,0,0,0.308425,0.006379,0.452986,0.003148,0,0,0.214978
72006,80.780708,43.651464,Alces alces,56003281,Cervidae,LC,0,0,8.528957,12.611216,28.279947,1168.344737,28.996192,-15.630365,44.626557,262.230078,36.036852,12.067248,33.570331,97.520981,40.371617,85.529478,41.880675,986.492303,1012.158176,71.978667,-0.69815,23.754758,-35.948273,6234.863641,27.087785,10.588466,61.638879,34.336785,4.024336,100.994101,5.741726,174.147486,188.21334,13.683494,27.823488,3.341706,0.001823,0,0,0,0.00174,0,0,0.00464,0.00348,0.687904,0.000414,0.295443,0.002983,0,0,0.001574
72726,80.789991,34.098222,Alces alces,56003281,Cervidae,LC,0,0,-7.261959,12.991047,32.871428,989.793767,13.4626,-26.030449,39.493049,43.332986,15.967222,0.02297,124.005544,36.12156,0.278946,36.089576,0.38316,5141.115672,569.725392,89.506182,-0.889416,5.445193,-116.185962,4135.209407,73.167905,8.996532,33.189738,66.220476,0.589786,97.515308,18.13498,291.97903,52.20632,18.602415,53.749305,4.593442,0,0,0,0,0,0,0,0,0,0.003893,0,0,0,0,0.033877,0.923134
72728,80.810488,35.928749,Alces alces,56003281,Cervidae,LC,0,0,-4.994428,12.959969,35.202129,890.038047,13.59921,-23.089646,36.688855,45.083637,14.381304,0,112.311208,36.600174,0.12363,35.597531,0.151771,4506.767492,648.129502,92.334135,-0.921808,3.865489,-120.289446,4461.91481,182.916384,7.480387,32.554345,65.399085,2.04657,127.938565,12.771126,262.138136,90.924673,13.308524,35.508742,3.901354,0,0,0,0,0,0,0,0,0,0.249689,0,0,0,0,0.04896,0.70135
72487,80.828184,38.215065,Alces alces,56003281,Cervidae,LC,0,0,12.415075,17.610453,33.443164,1269.291052,36.734993,-15.918862,52.653855,32.140513,7.642943,0,74.262253,19.800379,1.748362,19.588213,2.77695,1201.770995,1262.926883,97.942648,-0.98,2.011154,6.893643,6663.548294,1.855594,14.489726,4.327632,95.664893,0.007476,278.107842,4.201916,166.253426,201.735047,7.40763,14.530004,2.883265,0,0,0,0,0,0,0,0,0,0.000166,0,0,0,0,0.000497,0.999337
72725,80.869759,33.176829,Alces alces,56003281,Cervidae,LC,0,0,-3.158496,13.674693,34.719642,951.846243,17.287184,-22.072273,39.359457,45.878919,17.783187,0.009172,130.114395,38.315844,0.300418,38.296941,0.685957,4728.408695,690.883925,88.186666,-0.879223,7.488719,-75.263692,4353.293662,76.210078,9.03225,32.846997,66.670339,0.482664,63.561981,26.476833,286.801841,50.393484,27.724655,80.139124,5.704583,0,0,0,0,0,0,0.001325,0,0,0.030479,0,0,0,0,0.001077,0.965629
72567,80.953573,37.746458,Alces alces,56003281,Cervidae,LC,0,0,12.492841,17.665356,33.587285,1258.149228,36.7106,-15.884793,52.595393,33.618628,7.957364,0,74.527455,21.34551,2,19.59571,3,1256.364178,1265.258059,97.773575,-0.98,2.209405,8.525308,6607.679188,2.543267,14.121942,2.975541,97.024459,0,265.671228,4.448247,168.275289,199.499364,7.62579,15.069832,2.954311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72086,80.958138,43.18621,Alces alces,56003281,Cervidae,LC,0,0,1.044281,10.464917,29.269439,984.941031,19.031496,-17.364338,36.395834,379.367955,61.330073,10.026529,56.775883,172.702158,33.607505,163.002856,34.527674,2263.198849,753.691293,38.89603,-0.362671,39.74388,-107.442708,5113.296797,77.39862,9.403822,72.605823,15.545229,11.848948,107.138481,5.893768,177.134033,185.627471,13.797356,28.182299,3.33675,0.00497,0,0.000249,0.000249,0.002899,0,0,0.022117,0.014828,0.52775,0.000497,0.418655,0.00439,0.002734,0,0.000663
72723,80.972057,31.346812,Alces alces,56003281,Cervidae,LC,0,0,-7.829167,12.81591,33.084354,976.667878,12.747429,-26.015446,38.762874,288.35466,91.094438,2.306374,122.99446,204.354495,13.237411,180.570643,44.008618,5343.845948,540.12055,52.770087,-0.217624,48.812843,-81.41446,3199.853196,96.993494,8.583373,34.440325,63.4779,2.081775,61.777711,33.97249,233.206419,105.878434,37.997427,106.557997,7.028077,0,0,0,0,0,0,0,0,0,0.559725,0,0,0,0,0,0.439861
72407,81.008569,39.564714,Alces alces,56003281,Cervidae,LC,0,0,12.010714,17.520443,32.833205,1291.279324,36.663669,-16.694385,53.358054,34.652104,9.405751,0,89.402432,23.692153,0.033171,23.692152,0.044402,1088.914845,1256.351522,97.64301,-0.978669,2.213589,4.175305,6820.486091,2.194225,14.598752,4.794672,95.201993,0.003335,324.747572,2.422059,146.803795,222.927952,6.928,12.112758,2.540068,0,0,0,0,0,0,0,0,0,0.000994,0,0,0,0,0,0.999006
72007,81.069054,44.522856,Alces alces,56003281,Cervidae,LC,0,0,1.129562,10.204342,29.411534,928.014166,18.491278,-16.179122,34.6704,402.262512,59.555278,13.720782,45.934855,166.885818,46.544424,152.157663,48.261633,2091.524024,713.962612,43.218545,-0.346304,37.951146,-124.165466,5128.499153,82.20381,8.976037,66.188994,22.405893,11.405113,44.284259,5.778817,173.572569,187.646071,14.309456,29.112259,3.514529,0.000745,0,0.000248,0,0.000414,0,0,0.003479,0.02758,0.6567,0.008862,0.111562,0,0.001739,0,0.020623
72648,81.071392,37.277904,Alces alces,56003281,Cervidae,LC,0,0,12.456021,17.823526,34.678602,1212.178203,36.134315,-15.266317,51.400632,35.956325,7.993403,0,72.645412,22.546866,2.002378,19.523981,3.678633,1320.542587,1270.337943,97.620799,-0.977046,2.40407,11.609206,6554.478024,1.855657,12.943049,7.575588,92.271413,0.152999,235.662416,5.896899,186.470516,178.90097,8.604822,18.515824,3.086501,0,0,0,0,0,0,0.000166,0,0,0.068411,0,0.01292,0.000166,0,0,0.918337
72167,81.131003,42.720354,Alces alces,56003281,Cervidae,LC,0,0,-0.722288,10.153705,28.401813,996.40235,17.542261,-18.652684,36.194945,328.044905,57.34263,6.547861,67.690877,161.472193,22.435513,158.697237,22.996032,2604.563789,710.977101,42.334564,-0.406127,34.567034,-121.927731,4885.473605,117.380017,8.795757,61.424518,26.639666,11.935816,114.650547,5.870816,178.680943,184.503843,13.719826,27.952985,3.308249,0.011265,0,0.000745,0.001242,0.018554,0,0,0.035699,0.020873,0.523979,0.001574,0.280129,0.002319,0.004887,0.007041,0.091692
72488,81.149632,39.096239,Alces alces,56003281,Cervidae,LC,0,0,12.0968,17.728913,33.036329,1293.604506,36.900074,-16.759059,53.659133,31.242992,8.700675,0,90.176381,21.678083,0.006696,21.678083,0.125044,1124.413947,1266.816272,97.950384,-0.98,1.948645,4.633288,6820.567195,1.776559,14.684389,2.963117,97.036427,0.000456,313.062353,2.434492,147.149269,222.868124,7.157831,12.379391,2.635504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72805,81.174754,32.691494,Alces alces,56003281,Cervidae,LC,0,0,-6.351617,12.966107,33.357506,964.698211,14.142668,-24.709869,38.852537,78.686084,29.58583,0.920769,138.599475,63.963208,2.973205,62.507639,3.226497,5163.015179,590.55992,76.498163,-0.745739,14.097583,-90.471545,3884.364282,101.400053,8.501252,34.152662,65.136732,0.710605,65.440536,26.669392,281.854658,54.841357,28.372504,81.543554,5.810518,0,0,0,0,0,0,0.001078,0,0,0.04611,0,0,0,0,0.021397,0.931249
72729,81.181219,36.809555,Alces alces,56003281,Cervidae,LC,0,0,12.204099,16.8102,35.620742,1108.40155,34.187268,-12.980154,47.167422,37.711733,7.854371,0,66.788447,22.226681,2.003705,18.451397,4.020377,1504.216973,1255.081586,97.254995,-0.970196,2.782397,10.643442,6434.805224,5.549286,11.741056,18.857623,80.4876,0.654778,214.468282,7.721547,211.322064,151.703469,9.547473,22.25866,3.246602,0,0,0,0,0,0,0.006211,0,0.000166,0.266087,0,0.020538,0.000497,0,0.01383,0.692671
