HID,lon,lat,species,sid,family,category,presence,fraction,bio02,bio15,bio19,elevation,aridityindexthornthwaite,maxtempcoldest,tri,topowet,nontree,etccdi_cwd,landcover_igbp
72086,80.958138,43.18621,Ovis ammon,15733,Bovidae,NT,1,1,10.464917,56.775883,34.527674,2263.198849,38.89603,-107.442708,77.39862,9.403822,72.605823,5.893768,10
72087,81.249297,44.058011,Ovis ammon,15733,Bovidae,NT,1,1,12.636099,29.585901,47.255859,945.463804,73.155489,-52.227742,36.990721,10.991142,67.573884,5.841659,10
72088,81.546033,44.927262,Ovis ammon,15733,Bovidae,NT,1,1,12.358758,41.237953,37.411408,1258.94063,66.46759,-97.880889,36.304615,10.042962,57.020936,5.366426,10
72154,79.099931,31.058319,Ovis ammon,15733,Bovidae,NT,1,0.308472,10.973741,93.577795,161.891487,5074.041208,38.878225,-70.840447,235.265269,7.294596,29.557256,32.386084,16
72155,79.050365,31.969166,Ovis ammon,15733,Bovidae,NT,1,1,12.026575,82.464243,71.54208,4857.259499,49.491153,-71.146326,129.6029,8.169761,31.42084,30.74775,16
72157,78.90273,33.80317,Ovis ammon,15733,Bovidae,NT,1,0.855054,11.939486,98.437699,5.540267,5000.688409,85.729973,-109.431784,169.357846,7.656374,27.941399,20.095941,16
72158,78.79317,34.726668,Ovis ammon,15733,Bovidae,NT,1,0.981596,12.728919,123.442847,2.927533,5496.692205,86.68457,-157.409624,72.586611,9.535788,30.088057,18.482231,16
72159,78.648661,35.654361,Ovis ammon,15733,Bovidae,NT,1,0.845103,12.478896,124.787481,1.547451,5307.121899,88.283923,-165.070639,142.616967,7.940181,28.191708,15.677002,16
72160,79.008032,36.54332,Ovis ammon,15733,Bovidae,NT,0,0,13.026389,92.13009,1.078719,3595.386084,95.234265,-90.510411,222.606325,7.303531,34.676814,9.276622,16
72161,79.342111,37.432051,Ovis ammon,15733,Bovidae,NT,0,0,17.213278,61.13549,4.103357,1317.031461,97.001124,10.064358,3.461607,13.154131,19.100558,5.986504,16
72162,79.658241,38.319414,Ovis ammon,15733,Bovidae,NT,0,0,17.469436,67.952415,3,1223.529317,97.316162,5.912182,1.86329,14.579093,3.276208,5.109824,16
72163,79.962069,39.204733,Ovis ammon,15733,Bovidae,NT,0,0,16.964698,72.895033,2.451862,1143.559816,97.299235,5.366673,2.318314,14.449079,6.509389,3.251252,16
72164,80.258021,40.087627,Ovis ammon,15733,Bovidae,NT,0,0,16.717053,77.454354,2.798852,1053.632189,96.688951,5.99434,0.988798,14.921046,15.365327,2.231162,16
72165,80.549641,40.9679,Ovis ammon,15733,Bovidae,NT,0,0,14.826978,74.089604,4.037124,1076.123627,94.925325,-0.69954,1.496594,12.7791,44.829276,3.728539,12
72166,80.839828,41.845478,Ovis ammon,15733,Bovidae,NT,1,0.856697,11.377001,82.159794,11.56075,2827.50353,58.369298,-114.302778,144.287451,8.210698,39.717214,5.422539,16
72167,81.131003,42.720354,Ovis ammon,15733,Bovidae,NT,1,1,10.153705,67.690877,22.996032,2604.563789,42.334564,-121.927731,117.380017,8.795757,61.424518,5.870816,10
72168,81.425241,43.592568,Ovis ammon,15733,Bovidae,NT,1,1,11.703771,41.556442,38.120266,1392.826972,62.307899,-73.244277,58.481478,9.778755,64.050345,5.416036,10
72169,81.724359,44.462183,Ovis ammon,15733,Bovidae,NT,1,1,11.215781,49.896927,37.381253,1893.032335,50.2047,-128.3328,97.87891,8.208642,53.174148,5.604735,10
72236,79.347748,31.491327,Ovis ammon,15733,Bovidae,NT,1,1,12.534044,76.979095,127.640353,4519.705433,48.055746,-43.440991,119.232335,8.285815,31.162807,31.947039,16
72237,79.293282,32.404198,Ovis ammon,15733,Bovidae,NT,1,1,12.255353,106.364746,23.433875,5163.206873,63.950551,-93.859389,107.798425,8.432064,33.652521,29.735218,16
72238,79.222166,33.321218,Ovis ammon,15733,Bovidae,NT,1,1,12.088689,109.606483,5.974874,5151.211904,81.369078,-108.029683,157.153336,7.855355,28.401016,25.47345,16
72239,79.128808,34.242575,Ovis ammon,15733,Bovidae,NT,1,0.902226,12.641987,121.998194,3.151234,5400.684323,86.664238,-140.021363,114.585763,8.436114,28.517995,19.282574,16
72240,79.005689,35.168269,Ovis ammon,15733,Bovidae,NT,1,1,12.838257,129.133297,1.194895,5373.355358,88.716849,-157.267714,86.424196,9.140373,33.040745,17.095648,16
72241,79.114915,36.076482,Ovis ammon,15733,Bovidae,NT,1,0.012214,11.537258,121.117877,1.072902,5041.969625,89.693356,-156.128217,184.988912,7.490935,27.557024,14.516621,16
72242,79.464237,36.964371,Ovis ammon,15733,Bovidae,NT,0,0,15.24916,70.397003,3.308406,1945.958218,96.897392,-14.487137,73.20704,9.679464,22.405428,6.973727,16
72243,79.792588,37.851443,Ovis ammon,15733,Bovidae,NT,0,0,17.585622,69.413406,3.001837,1256.813369,97.355726,7.027445,1.322047,14.623257,2.713161,5.101635,16
72244,80.10628,38.736815,Ovis ammon,15733,Bovidae,NT,0,0,17.481204,74.987144,2.348001,1200.288025,97.548552,4.248992,10.846557,13.578998,2.878914,3.683564,16
72245,80.410229,39.619968,Ovis ammon,15733,Bovidae,NT,0,0,17.053557,80.213567,1.573392,1095.64886,97.341446,5.185512,2.314465,14.518214,8.105108,2.622748,16
72246,80.708342,40.500615,Ovis ammon,15733,Bovidae,NT,0,0,15.192383,77.281993,2.454684,1032.237335,96.449797,2.753741,0.668347,14.765981,45.394283,3.09554,12
72247,81.003792,41.378615,Ovis ammon,15733,Bovidae,NT,0,0,14.65436,74.166983,6.641566,1260.379626,91.111296,-16.293142,19.235478,11.424743,31.225267,4.621477,16
72248,81.299207,42.253923,Ovis ammon,15733,Bovidae,NT,1,1,9.273321,86.257682,14.629494,3672.801999,30.991325,-178.098549,218.797662,7.199538,33.402419,5.266059,16
72249,81.596818,43.126549,Ovis ammon,15733,Bovidae,NT,1,1,11.279503,53.166864,27.980719,1721.252109,58.167162,-87.337366,52.365809,9.631083,75.82397,5.30754,12
72250,81.898559,43.996535,Ovis ammon,15733,Bovidae,NT,1,1,11.757655,45.040185,34.493575,1456.868311,63.236226,-100.148289,65.945468,9.551428,69.956361,5.624222,10
72251,82.206152,44.863943,Ovis ammon,15733,Bovidae,NT,1,1,12.254303,47.834014,20.6446,525.659498,82.434492,-80.675266,13.857871,11.768981,55.543032,5.284817,10
72252,82.521162,45.728839,Ovis ammon,15733,Bovidae,NT,1,0.766312,11.71047,49.823769,31.05954,1336.574685,65.085455,-119.240698,64.005645,9.532271,53.701203,4.613535,10
72253,82.845049,46.591289,Ovis ammon,15733,Bovidae,NT,1,0.659189,12.294365,36.34357,35.809224,486.782829,79.856787,-62.686921,8.656606,12.686979,64.647587,5.333964,10
72316,79.640169,31.013789,Ovis ammon,15733,Bovidae,NT,1,0.546256,11.613222,104.164023,124.38753,5271.610191,43.281665,-79.674436,172.117611,7.723456,29.720453,34.047729,16
72317,79.59416,31.924734,Ovis ammon,15733,Bovidae,NT,1,1,14.275777,84.132512,60.703834,4525.630633,58.065744,-48.091536,56.699041,9.572748,30.348174,30.693967,16
72318,79.533886,32.839683,Ovis ammon,15733,Bovidae,NT,1,1,13.702514,105.837007,7.660134,4754.180005,82.653892,-75.05018,100.119391,8.831964,28.589612,28.755886,16
72319,79.454568,33.758887,Ovis ammon,15733,Bovidae,NT,1,1,12.720111,107.610118,3.117447,4899.021307,88.965453,-99.928853,107.821119,8.393471,29.08489,23.007418,16
72320,79.349833,34.682464,Ovis ammon,15733,Bovidae,NT,1,1,13.503434,132.42231,0.749342,5375.506865,89.011878,-146.049434,27.818358,11.126297,31.463686,18.160626,16
72321,79.211086,35.610286,Ovis ammon,15733,Bovidae,NT,1,0.95462,13.41041,127.985322,0.886157,5124.588491,90.755514,-150.827961,90.005676,8.939583,24.664692,16.05569,16
72322,79.577205,36.496917,Ovis ammon,15733,Bovidae,NT,0,0,13.511876,89.955969,1.102166,3285.422207,96.082386,-72.196841,208.776635,7.420729,35.150148,9.933397,16
72323,79.918985,37.383413,Ovis ammon,15733,Bovidae,NT,0,0,15.887063,65.361225,4.449669,1302.909226,97.350049,8.14592,1.91191,14.041939,30.984544,3.89697,16
72324,80.243488,38.268645,Ovis ammon,15733,Bovidae,NT,0,0,17.636402,71.055658,3,1213.888866,97.693875,5.972057,1.502201,14.802134,2.460975,5.021464,16
72325,80.556184,39.151928,Ovis ammon,15733,Bovidae,NT,0,0,17.49625,83.928508,0.815062,1129.1567,97.69041,5.203088,2.089922,14.505074,2.751683,2.464689,16
72326,80.861391,40.032864,Ovis ammon,15733,Bovidae,NT,0,0,17.3222,84.362978,1.086606,1051.873682,97.089642,3.814028,1.093166,14.817399,9.177398,2.812574,16
72327,81.162588,40.911237,Ovis ammon,15733,Bovidae,NT,0,0,15.934521,78.031799,3.518299,1027.516442,95.328785,-0.479846,0.814206,13.469929,28.283803,3.497748,16
72328,81.462637,41.786949,Ovis ammon,15733,Bovidae,NT,1,0.275345,12.888285,77.575183,9.677879,1689.484409,82.237925,-50.720302,39.684565,10.314824,37.019611,4.748515,16
72329,81.763942,42.659975,Ovis ammon,15733,Bovidae,NT,1,1,9.705794,80.85708,17.235423,3149.33727,35.348513,-166.56881,184.523775,7.418819,46.505146,4.861108,10
72330,82.068575,43.530336,Ovis ammon,15733,Bovidae,NT,1,1,12.212769,47.394754,27.511679,1145.934114,73.788713,-77.732688,47.293215,10.110035,61.856539,5.084255,10
72331,82.378355,44.398076,Ovis ammon,15733,Bovidae,NT,1,1,11.948846,51.949928,23.786645,1152.781811,71.106264,-111.601501,66.397232,9.527097,45.076046,5.238825,10
72332,82.694925,45.263252,Ovis ammon,15733,Bovidae,NT,1,0.772203,11.90025,50.398673,23.525349,900.854237,75.87184,-108.504628,34.702874,10.573996,40.960986,5.12412,10
72333,83.0198,46.125923,Ovis ammon,15733,Bovidae,NT,1,1,11.778299,47.907614,28.97893,1051.080116,71.499336,-101.103995,42.038353,10.316385,66.30795,4.868771,10
72334,83.354407,46.986146,Ovis ammon,15733,Bovidae,NT,1,1,11.985927,44.41419,41.512752,1482.689665,58.482082,-118.805598,61.313261,9.405844,74.091284,5.357117,10
72398,79.889557,31.445617,Ovis ammon,15733,Bovidae,NT,1,1,13.711102,83.158947,117.907536,4374.28807,52.081508,-31.770636,64.128767,9.394156,30.489654,32.4591,16
72399,79.838782,32.358557,Ovis ammon,15733,Bovidae,NT,1,1,13.26481,113.761624,14.321292,4794.490215,74.286472,-68.63228,93.219687,9.180505,26.747467,28.302813,16
72400,79.771683,33.27563,Ovis ammon,15733,Bovidae,NT,1,1,12.359522,115.345018,2.961208,4881.810392,86.916536,-88.787454,136.063526,8.207996,32.396599,28.161634,16
72401,79.68283,34.197038,Ovis ammon,15733,Bovidae,NT,1,1,12.413595,129.695559,2.064143,5543.188364,85.868831,-144.412228,87.934918,8.688193,26.93683,18.529086,16
72402,79.564961,35.122808,Ovis ammon,15733,Bovidae,NT,1,1,13.670285,127.896977,0.826109,5058.59997,91.815818,-136.000779,40.673994,10.730321,29.379609,18.194421,16
72403,79.680426,36.029901,Ovis ammon,15733,Bovidae,NT,1,0.087318,11.458754,117.460446,0.751112,4822.20466,90.12685,-141.422839,194.107841,7.38843,29.729214,14.120326,16
72404,80.036972,36.91548,Ovis ammon,15733,Bovidae,NT,0,0,15.041375,69.127038,4.125063,1761.951244,97.074851,-6.367868,50.391646,10.272009,24.872409,6.343195,16
72405,80.373334,37.800338,Ovis ammon,15733,Bovidae,NT,0,0,17.092481,71.431715,3.038593,1245.568528,97.597217,7.659695,1.251744,14.459211,11.572009,4.796169,16
72406,80.695606,38.683593,Ovis ammon,15733,Bovidae,NT,0,0,17.705334,83.535131,1.541715,1183.118829,97.871968,4.765953,8.61109,13.810811,3.825493,3.631989,16
72407,81.008569,39.564714,Ovis ammon,15733,Bovidae,NT,0,0,17.520443,89.402432,0.044402,1088.914845,97.64301,4.175305,2.194225,14.598752,4.794672,2.422059,16
72408,81.316047,40.443392,Ovis ammon,15733,Bovidae,NT,0,0,16.687011,81.495928,2.31567,1017.570029,96.737703,1.84867,1.032878,14.803419,26.389917,2.999441,16
72409,81.621162,41.319469,Ovis ammon,15733,Bovidae,NT,0,0,15.630585,78.281122,6.07994,1081.408627,93.298925,-7.535205,17.099022,12.582979,16.914292,4.233288,16
72410,81.926519,42.192876,Ovis ammon,15733,Bovidae,NT,1,0.989963,10.50971,85.290679,12.322736,2848.830621,54.145349,-139.621236,141.016949,8.059764,38.835725,4.582015,10
72411,82.234335,43.063606,Ovis ammon,15733,Bovidae,NT,1,1,10.966648,66.427044,20.296685,2072.646086,58.42425,-126.069567,100.87104,8.426973,64.018205,4.665408,10
72412,82.546548,43.931684,Ovis ammon,15733,Bovidae,NT,1,1,11.04114,59.395572,25.15188,1857.599949,57.503849,-142.711353,92.738511,8.765704,64.899023,4.966036,10
72413,82.864885,44.797153,Ovis ammon,15733,Bovidae,NT,1,0.476675,11.492375,44.496705,18.422123,228.856189,89.37675,-88.784513,4.04736,13.058943,44.699158,5.090803,16
72414,83.190924,45.660065,Ovis ammon,15733,Bovidae,NT,1,1,12.747272,56.484289,29.535206,1927.766678,54.368125,-153.603244,36.813987,9.793516,64.621968,4.528633,10
72415,83.526139,46.520471,Ovis ammon,15733,Bovidae,NT,1,1,11.563918,42.609797,27.982323,548.667136,79.982992,-79.66876,5.396845,12.307977,65.003214,5.256344,12
72479,80.180031,30.966819,Ovis ammon,15733,Bovidae,NT,1,0.969642,12.812398,91.821325,143.347069,4672.159712,52.660643,-41.862094,81.440186,9.126183,33.156105,35.379297,10
72480,80.137604,31.877819,Ovis ammon,15733,Bovidae,NT,1,1,12.709072,119.306576,30.019959,5053.622043,57.365462,-75.487638,99.587342,8.757419,31.013754,30.413661,16
72481,80.081184,32.792809,Ovis ammon,15733,Bovidae,NT,1,1,12.623193,134.899357,3.538393,5148.727771,80.545546,-95.032876,122.78075,8.2786,31.701,27.913029,16
72482,80.006116,33.712043,Ovis ammon,15733,Bovidae,NT,1,1,12.843032,118.488005,1.333985,4939.49807,89.901959,-99.449326,138.720396,8.021941,29.080229,26.373511,16
72483,79.90623,34.635659,Ovis ammon,15733,Bovidae,NT,1,1,13.099717,129.774505,0.630803,5343.200904,89.870044,-140.523755,50.48032,10.053658,32.61833,18.75392,16
72484,79.773243,35.563568,Ovis ammon,15733,Bovidae,NT,1,0.9968,12.791068,127.916609,0.834287,5347.610309,88.831174,-159.393426,91.833239,9.060031,25.086624,16.704054,16
72485,80.14604,36.447825,Ovis ammon,15733,Bovidae,NT,0,0,14.171667,98.201123,0.321477,3315.467484,96.054495,-71.517984,132.074952,8.143293,34.881112,9.493862,16
72486,80.49542,37.332029,Ovis ammon,15733,Bovidae,NT,0,0,17.669893,69.179053,4.465753,1293.319736,97.500101,10.456942,1.303799,13.491877,7.285022,5.247816,16
72487,80.828184,38.215065,Ovis ammon,15733,Bovidae,NT,0,0,17.610453,74.262253,2.77695,1201.770995,97.942648,6.893643,1.855594,14.489726,4.327632,4.201916,16
72488,81.149632,39.096239,Ovis ammon,15733,Bovidae,NT,0,0,17.728913,90.176381,0.125044,1124.413947,97.950384,4.633288,1.776559,14.684389,2.963117,2.434492,16
72489,81.463978,39.975138,Ovis ammon,15733,Bovidae,NT,0,0,17.652965,89.14613,1.00395,1051.796059,97.361592,2.822888,1.638751,14.748599,2.527017,2.342633,16
72490,81.774637,40.851526,Ovis ammon,15733,Bovidae,NT,0,0,16.459926,85.717903,3.225754,992.498402,95.926382,0.896168,0.755439,14.866426,28.676642,3.216672,16
72491,82.084435,41.725285,Ovis ammon,15733,Bovidae,NT,1,0.01583,13.82868,80.890955,8.603689,1310.958972,89.796135,-28.66805,35.445174,11.017925,30.94255,4.299594,16
72492,82.395759,42.596371,Ovis ammon,15733,Bovidae,NT,1,1,9.761278,85.167919,14.123661,3227.403303,39.695017,-184.237637,212.31059,7.260076,40.794222,3.975268,10
72493,82.710673,43.464785,Ovis ammon,15733,Bovidae,NT,1,1,12.382244,56.512951,19.554338,1083.77315,80.352215,-93.35148,40.831726,10.204664,67.077028,4.407515,10
72494,83.031002,44.330556,Ovis ammon,15733,Bovidae,NT,1,0.975155,11.05653,60.748869,21.204287,1758.519973,59.549487,-157.604506,118.677369,8.316014,43.150268,4.910468,10
72495,83.358398,45.193724,Ovis ammon,15733,Bovidae,NT,1,0.711048,12.050603,53.583882,19.776123,1018.415115,76.378851,-124.9355,35.590271,10.577144,54.107568,4.882733,10
72496,83.694388,46.054334,Ovis ammon,15733,Bovidae,NT,1,1,11.464589,53.189392,22.739321,1045.114635,73.914299,-112.161785,30.929887,10.669053,58.526644,4.429881,10
72560,80.430996,31.397446,Ovis ammon,15733,Bovidae,NT,1,1,12.819813,110.315617,61.694279,4991.428077,53.083848,-64.297464,82.81974,8.839092,35.907924,32.352002,16
72561,80.383939,32.310413,Ovis ammon,15733,Bovidae,NT,1,1,12.97948,136.955635,7.912641,4983.479297,73.542467,-76.608183,94.435917,8.676955,33.427054,28.6469,16
72562,80.320886,33.2275,Ovis ammon,15733,Bovidae,NT,1,1,13.49182,124.332269,0.474593,4695.662943,90.044441,-75.535372,94.901459,8.639449,32.433063,27.575643,16
72563,80.236565,34.14892,Ovis ammon,15733,Bovidae,NT,1,1,12.66062,126.823001,1.062472,5377.495725,88.159832,-131.732001,108.552966,8.485801,29.402974,18.351449,16
72564,80.123957,35.074727,Ovis ammon,15733,Bovidae,NT,1,1,13.377385,124.76925,0.327779,5019.869976,92.269004,-130.856889,39.565767,10.815753,29.206962,19.945541,16
72565,80.245625,35.980656,Ovis ammon,15733,Bovidae,NT,1,0.165972,12.133844,114.884122,0.20487,4556.628062,92.407068,-125.010296,204.435923,7.44494,30.686404,12.783571,16
72566,80.609308,36.863873,Ovis ammon,15733,Bovidae,NT,0,0,16.743534,69.037761,3.915791,1661.862326,97.196574,0.804983,20.883084,11.190052,10.065355,6.702051,16
72567,80.953573,37.746458,Ovis ammon,15733,Bovidae,NT,0,0,17.665356,74.527455,3,1256.364178,97.773575,8.525308,2.543267,14.121942,2.975541,4.448247,16
72568,81.284311,38.627528,Ovis ammon,15733,Bovidae,NT,0,0,17.967897,88.243356,1.045336,1165.772513,98.039817,5.33595,3.062358,14.465755,2.224084,3.959808,16
72569,81.606171,39.50654,Ovis ammon,15733,Bovidae,NT,0,0,17.794003,94.012463,0.156978,1086.83363,97.841397,3.274789,1.770283,14.604936,1.935168,2.33386,16
72570,81.922897,40.38317,Ovis ammon,15733,Bovidae,NT,0,0,17.650815,88.248932,2.769494,1008.629716,97.100922,2.52169,1.236215,14.72857,6.171752,2.33765,16
72571,82.237564,41.257238,Ovis ammon,15733,Bovidae,NT,0,0,16.30001,85.824828,5.577698,981.209161,95.133699,-0.517967,0.798983,14.641643,27.391621,3.638333,16
72572,82.552748,42.128657,Ovis ammon,15733,Bovidae,NT,1,0.743007,12.857659,86.677846,9.593994,1792.133136,81.395996,-81.022289,44.649175,10.185541,31.350605,3.938136,16
72573,82.870658,42.997401,Ovis ammon,15733,Bovidae,NT,1,1,10.334663,80.91561,14.547125,2734.0767,46.785632,-184.652446,134.376092,8.073578,60.068486,4.123199,10
72574,83.193227,43.863476,Ovis ammon,15733,Bovidae,NT,1,1,10.55478,68.184206,20.255209,2256.83278,51.187187,-182.451084,107.986779,8.448533,65.81607,4.806775,12
72575,83.522191,44.726911,Ovis ammon,15733,Bovidae,NT,1,0.043256,12.884155,46.315504,16.739551,302.860192,89.215644,-99.522528,8.8544,12.552865,33.932999,4.756188,16
72576,83.859137,45.587743,Ovis ammon,15733,Bovidae,NT,1,1,12.040045,57.03079,22.492752,1531.073867,67.845345,-142.354442,22.474924,10.917347,59.722512,4.33906,10
72577,84.205555,46.446009,Ovis ammon,15733,Bovidae,NT,1,1,10.799635,50.813007,28.317576,1445.654536,65.897562,-124.42142,69.625184,9.030102,63.951914,5.150343,10
72641,80.719509,30.917406,Ovis ammon,15733,Bovidae,NT,1,1,13.204869,96.098696,114.62065,4658.230144,53.882098,-37.857381,50.129786,9.864856,38.538229,35.909623,10
72642,80.680686,31.828423,Ovis ammon,15733,Bovidae,NT,1,1,12.66128,134.83528,20.229094,5334.819879,55.258918,-88.705343,94.329765,8.746924,34.953552,30.55418,16
72643,80.628145,32.743412,Ovis ammon,15733,Bovidae,NT,1,1,12.841233,140.37607,2.812512,5047.556875,81.271525,-86.473588,107.174337,8.438363,34.052748,27.932311,16
72644,80.557355,33.662637,Ovis ammon,15733,Bovidae,NT,1,1,13.435743,126.830288,0.108202,4814.165589,91.090193,-89.905379,94.98927,8.798187,34.318534,22.07264,16
72645,80.462336,34.586253,Ovis ammon,15733,Bovidae,NT,1,1,12.682357,125.816753,0.56226,5331.516396,89.738823,-137.062133,63.180108,9.441819,31.099945,18.103587,16
72646,80.335106,35.51421,Ovis ammon,15733,Bovidae,NT,1,1,11.802793,126.794205,0.85639,5597.927112,86.167258,-169.757632,100.579597,8.588583,26.86895,16.769759,16
72647,80.714509,36.396046,Ovis ammon,15733,Bovidae,NT,0,0,15.725133,79.0138,1.924497,2438.539792,96.812592,-26.6455,47.710411,9.926328,28.024341,8.988734,16
72648,81.071392,37.277904,Ovis ammon,15733,Bovidae,NT,0,0,17.823526,72.645412,3.678633,1320.542587,97.620799,11.609206,1.855657,12.943049,7.575588,5.896899,16
72649,81.412304,38.15868,Ovis ammon,15733,Bovidae,NT,0,0,17.825237,78.384552,2.068318,1214.858719,98.008714,6.619886,3.311678,14.530414,3.974922,4.191429,16
72650,81.742388,39.037674,Ovis ammon,15733,Bovidae,NT,0,0,18.241704,93.175096,0.108508,1126.597131,98.061337,3.639314,1.575389,14.505617,2.27946,2.363186,16
72651,82.065756,39.914458,Ovis ammon,15733,Bovidae,NT,0,0,17.631445,91.762333,2.035389,1040.662605,97.689442,2.746418,1.2201,14.624732,1.981208,1.919318,16
72652,82.385762,40.788779,Ovis ammon,15733,Bovidae,NT,0,0,16.828834,93.346398,3.028251,978.156289,96.582459,2.089338,0.715936,14.857757,21.606728,2.605071,16
72653,82.705193,41.660499,Ovis ammon,15733,Bovidae,NT,0,0,13.76558,88.494614,6.970508,1145.404112,93.335537,-15.102548,23.797498,11.796753,40.27901,3.791477,16
72654,83.02642,42.529556,Ovis ammon,15733,Bovidae,NT,1,1,10.050088,90.011958,10.881698,3235.059572,42.739156,-199.224665,170.113954,7.612142,36.879776,3.920239,10
72655,83.3515,43.395933,Ovis ammon,15733,Bovidae,NT,1,1,11.495853,68.914866,14.485161,1589.612212,72.571176,-144.561224,91.164964,8.854269,69.044348,4.189543,12
72656,83.682262,44.259641,Ovis ammon,15733,Bovidae,NT,1,0.956452,10.400735,66.938055,18.045469,2102.293225,52.445744,-181.281441,136.02479,8.111055,38.756565,4.675747,10
72657,84.020362,45.120707,Ovis ammon,15733,Bovidae,NT,1,0.229148,11.15999,51.610449,15.391103,467.191182,86.95378,-110.520707,11.961656,12.364705,51.712466,4.166949,10
72658,84.367342,45.979162,Ovis ammon,15733,Bovidae,NT,1,0.9997,10.986859,56.25348,19.730712,1184.682464,75.442168,-124.955146,23.154587,10.724771,39.230653,4.290367,10
72722,81.003618,30.437669,Ovis ammon,15733,Bovidae,NT,1,0.882825,11.39792,97.532478,141.988081,4793.39732,47.878917,-39.065487,131.216087,8.234026,33.202529,37.934456,16
72723,80.972057,31.346812,Ovis ammon,15733,Bovidae,NT,1,1,12.81591,122.99446,44.008618,5343.845948,52.770087,-81.41446,96.993494,8.583373,34.440325,33.97249,10
72724,80.92874,32.259767,Ovis ammon,15733,Bovidae,NT,1,1,13.719768,134.750939,8.816457,4778.39799,73.792344,-62.250176,66.253907,9.600103,33.651585,28.743678,16
72725,80.869759,33.176829,Ovis ammon,15733,Bovidae,NT,1,1,13.674693,130.114395,0.685957,4728.408695,88.186666,-75.263692,76.210078,9.03225,32.846997,26.476833,16
72726,80.789991,34.098222,Ovis ammon,15733,Bovidae,NT,1,1,12.991047,124.005544,0.38316,5141.115672,89.506182,-116.185962,73.167905,8.996532,33.189738,18.13498,16
72727,80.682653,35.024027,Ovis ammon,15733,Bovidae,NT,1,1,13.204593,124.564798,0.346284,5266.389494,89.994786,-141.550327,55.043727,9.880499,29.986587,17.472244,16
72728,80.810488,35.928749,Ovis ammon,15733,Bovidae,NT,1,0.291201,12.959969,112.311208,0.151771,4506.767492,92.334135,-120.289446,182.916384,7.480387,32.554345,12.771126,16
72729,81.181219,36.809555,Ovis ammon,15733,Bovidae,NT,0,0,16.8102,66.788447,4.020377,1504.216973,97.254995,10.643442,5.549286,11.741056,18.857623,7.721547,16
72730,81.533281,37.689807,Ovis ammon,15733,Bovidae,NT,0,0,17.853577,74.591484,2.878229,1284.714494,97.787513,8.238499,16.599089,13.735806,5.098513,5.148328,16
72731,81.87237,38.568626,Ovis ammon,15733,Bovidae,NT,0,0,17.963431,88.845552,1.014186,1164.791332,98.134568,4.756664,1.953439,14.557856,7.106424,3.907449,16
72732,82.20301,39.445457,Ovis ammon,15733,Bovidae,NT,0,0,18.052243,97.258162,0.340805,1078.02105,98.0944,2.436176,1.652078,14.472012,2.923464,2.10716,16
72733,82.528867,40.319959,Ovis ammon,15733,Bovidae,NT,0,0,17.26507,92.818408,2.944558,993.222515,97.478943,2.481046,1.573271,14.534085,2.068087,1.901486,16
72734,82.852968,41.191935,Ovis ammon,15733,Bovidae,NT,0,0,14.962097,92.070613,4.752617,973.276045,96.132323,-0.273828,0.830702,14.576426,46.727296,3.062347,12
72735,83.177864,42.06128,Ovis ammon,15733,Bovidae,NT,1,0.416912,12.449931,94.49782,6.838363,1807.602847,83.869316,-94.268076,62.271444,9.303224,33.966912,3.82005,16
72736,83.50575,42.927948,Ovis ammon,15733,Bovidae,NT,1,1,12.116568,89.092864,10.7307,2954.585968,43.754384,-220.97111,72.543255,9.283697,63.706605,4.02911,10
72737,83.838559,43.79193,Ovis ammon,15733,Bovidae,NT,1,1,9.63525,77.087389,16.633417,2882.736511,36.47998,-224.305977,138.559639,7.93618,58.547531,4.602105,10
72738,84.178029,44.653239,Ovis ammon,15733,Bovidae,NT,1,0.06648,11.726019,45.638078,16.415309,356.989851,88.404351,-103.82851,4.074565,12.318363,53.858005,4.073548,10
72739,84.525758,45.511897,Ovis ammon,15733,Bovidae,NT,1,0.708471,10.656703,60.949869,14.153041,781.823343,84.07644,-124.431716,14.972342,11.547311,37.948367,4.071443,16
72803,81.258594,30.865552,Ovis ammon,15733,Bovidae,NT,1,1,11.856192,101.71728,91.160858,4827.756301,51.239163,-44.772366,55.068428,10.197863,36.874039,36.198451,10
72804,81.223394,31.776544,Ovis ammon,15733,Bovidae,NT,1,1,12.989997,129.009393,21.289524,5091.488121,56.050552,-71.91329,79.218544,8.993559,35.871955,31.413306,16
72805,81.174754,32.691494,Ovis ammon,15733,Bovidae,NT,1,1,12.966107,138.599475,3.226497,5163.015179,76.498163,-90.471545,101.400053,8.501252,34.152662,26.669392,16
72806,81.108265,33.610673,Ovis ammon,15733,Bovidae,NT,1,1,13.351045,129.071908,0.350915,5095.26546,87.695967,-103.40255,90.066224,8.7636,36.585666,25.531698,16
72807,81.018129,34.53425,Ovis ammon,15733,Bovidae,NT,1,1,12.569267,125.551546,0.569973,5403.17888,88.264589,-138.30932,58.808329,9.536791,32.255724,17.615492,16
72808,80.89665,35.462213,Ovis ammon,15733,Bovidae,NT,1,1,10.625557,130.894793,1.204649,5753.910719,82.363697,-175.103456,129.703472,8.158065,24.785003,14.118578,15
72809,81.282588,36.341583,Ovis ammon,15733,Bovidae,NT,0,0,15.90144,78.167397,1.958056,2340.803719,96.644782,-20.314084,45.449657,9.248033,33.986628,9.038072,16
